circuit,vector_seed,vectors,budget,method,method_value,static_value,oracle_value,row_ideal_ratio_raw,loss
log2,7089,128,0.1,observability_cone_proxy,233128.0,74897.0,353573.0,0.6593489887519692,False
log2,7089,128,0.2,observability_cone_proxy,383153.0,145152.0,574667.0,0.666739172425074,False
log2,7089,128,0.05,cone_centrality_proxy,111579.0,50268.0,197008.0,0.5663678632339804,False
log2,7089,128,0.1,cone_centrality_proxy,216113.0,74897.0,353573.0,0.6112259703088189,False
log2,7089,128,0.2,cone_centrality_proxy,406649.0,145152.0,574667.0,0.7076254596140026,False
log2,7089,128,0.05,structural_borda_no_gnn,118511.0,50268.0,197008.0,0.6015542516039958,False
log2,7089,128,0.1,structural_borda_no_gnn,220655.0,74897.0,353573.0,0.6240719738215305,False
log2,7089,128,0.2,structural_borda_no_gnn,401363.0,145152.0,574667.0,0.6984270890794146,False
log2,7089,128,0.05,equal_rank_fusion_static_cache_gnn,119215.0,50268.0,197008.0,0.6051277105498254,False
log2,7089,128,0.1,equal_rank_fusion_static_cache_gnn,217015.0,74897.0,353573.0,0.6137770700817087,False
log2,7089,128,0.2,equal_rank_fusion_static_cache_gnn,386774.0,145152.0,574667.0,0.6730402128537049,False
log2,7089,128,0.05,rrf_static_cache_gnn,96204.0,50268.0,197008.0,0.4883253471940226,False
log2,7089,128,0.1,rrf_static_cache_gnn,161183.0,74897.0,353573.0,0.45586908502628876,False
log2,7089,128,0.2,rrf_static_cache_gnn,276032.0,145152.0,574667.0,0.4803338281126287,False
log2,7089,128,0.05,max_visible_signal,62273.0,50268.0,197008.0,0.31609376268984,False
log2,7089,128,0.1,max_visible_signal,123447.0,74897.0,353573.0,0.34914147856312555,False
log2,7089,128,0.2,max_visible_signal,283828.0,145152.0,574667.0,0.4938999455336743,False
max,7089,128,0.05,centrality_only,4712.0,8908.0,16556.0,0.2846098091326407,True
max,7089,128,0.1,centrality_only,15775.0,16777.0,32824.0,0.4805934681940044,True
max,7089,128,0.2,centrality_only,16466.0,17870.0,60709.0,0.27122831870068687,True
max,7089,128,0.05,scoap_proxy,8908.0,8908.0,16556.0,0.5380526697269872,False
max,7089,128,0.1,scoap_proxy,16853.0,16777.0,32824.0,0.5134352912503046,False
max,7089,128,0.2,scoap_proxy,22164.0,17870.0,60709.0,0.36508590159613896,False
max,7089,128,0.05,observability_cone_proxy,8668.0,8908.0,16556.0,0.5235564145928968,True
max,7089,128,0.1,observability_cone_proxy,16985.0,16777.0,32824.0,0.5174567389714843,False
max,7089,128,0.2,observability_cone_proxy,27411.0,17870.0,60709.0,0.4515146024477425,False
max,7089,128,0.05,cone_centrality_proxy,6791.0,8908.0,16556.0,0.4101836192316985,True
max,7089,128,0.1,cone_centrality_proxy,16357.0,16777.0,32824.0,0.49832439678284185,True
max,7089,128,0.2,cone_centrality_proxy,23784.0,17870.0,60709.0,0.391770577673821,False
max,7089,128,0.05,structural_borda_no_gnn,1740.0,8908.0,16556.0,0.1050978497221551,True
max,7089,128,0.1,structural_borda_no_gnn,14492.0,16777.0,32824.0,0.44150621496466,True
max,7089,128,0.2,structural_borda_no_gnn,26673.0,17870.0,60709.0,0.439358250012354,False
max,7089,128,0.05,equal_rank_fusion_static_cache_gnn,2568.0,8908.0,16556.0,0.15510992993476685,True
max,7089,128,0.1,equal_rank_fusion_static_cache_gnn,9626.0,16777.0,32824.0,0.2932610285157202,True
max,7089,128,0.2,equal_rank_fusion_static_cache_gnn,20933.0,17870.0,60709.0,0.3448088421815546,False
max,7089,128,0.05,rrf_static_cache_gnn,4296.0,8908.0,16556.0,0.25948296690021744,True
max,7089,128,0.1,rrf_static_cache_gnn,8790.0,16777.0,32824.0,0.2677918596149159,True
max,7089,128,0.2,rrf_static_cache_gnn,19678.0,17870.0,60709.0,0.3241364542324861,False
max,7089,128,0.05,max_visible_signal,246.0,8908.0,16556.0,0.014858661512442618,True
max,7089,128,0.1,max_visible_signal,308.0,16777.0,32824.0,0.00938337801608579,True
max,7089,128,0.2,max_visible_signal,5344.0,17870.0,60709.0,0.08802648701181044,True
mem_ctrl,7089,128,0.05,centrality_only,9026.0,261189.0,286023.0,0.03155690276656073,True
mem_ctrl,7089,128,0.1,centrality_only,21043.0,387079.0,434533.0,0.04842670176948586,True
mem_ctrl,7089,128,0.2,centrality_only,43092.0,451356.0,504088.0,0.08548507403469235,True
mem_ctrl,7089,128,0.05,scoap_proxy,261189.0,261189.0,286023.0,0.9131748146128108,False
mem_ctrl,7089,128,0.1,scoap_proxy,387352.0,387079.0,434533.0,0.8914213650056497,False
mem_ctrl,7089,128,0.2,scoap_proxy,460122.0,451356.0,504088.0,0.9127811017123995,False
mem_ctrl,7089,128,0.05,observability_cone_proxy,233537.0,261189.0,286023.0,0.8164972746946924,True
mem_ctrl,7089,128,0.1,observability_cone_proxy,305363.0,387079.0,434533.0,0.7027383420821894,True
mem_ctrl,7089,128,0.2,observability_cone_proxy,370334.0,451356.0,504088.0,0.7346614083255305,True
mem_ctrl,7089,128,0.05,cone_centrality_proxy,27218.0,261189.0,286023.0,0.09516017942613007,True
mem_ctrl,7089,128,0.1,cone_centrality_proxy,62005.0,387079.0,434533.0,0.14269342029258997,True
mem_ctrl,7089,128,0.2,cone_centrality_proxy,110759.0,451356.0,504088.0,0.2197215565536176,True
mem_ctrl,7089,128,0.05,structural_borda_no_gnn,74132.0,261189.0,286023.0,0.2591819538988123,True
mem_ctrl,7089,128,0.1,structural_borda_no_gnn,111849.0,387079.0,434533.0,0.2574004736119006,True
mem_ctrl,7089,128,0.2,structural_borda_no_gnn,191993.0,451356.0,504088.0,0.380871990604815,True
mem_ctrl,7089,128,0.05,equal_rank_fusion_static_cache_gnn,67153.0,261189.0,286023.0,0.23478181824538585,True
mem_ctrl,7089,128,0.1,equal_rank_fusion_static_cache_gnn,112219.0,387079.0,434533.0,0.2582519624516435,True
mem_ctrl,7089,128,0.2,equal_rank_fusion_static_cache_gnn,185929.0,451356.0,504088.0,0.36884234498738316,True
mem_ctrl,7089,128,0.05,rrf_static_cache_gnn,135390.0,261189.0,286023.0,0.47335354149841097,True
mem_ctrl,7089,128,0.1,rrf_static_cache_gnn,231051.0,387079.0,434533.0,0.5317225619227999,True
mem_ctrl,7089,128,0.2,rrf_static_cache_gnn,385705.0,451356.0,504088.0,0.7651541000777642,True
mem_ctrl,7089,128,0.05,max_visible_signal,182536.0,261189.0,286023.0,0.638186439552064,True
mem_ctrl,7089,128,0.1,max_visible_signal,219279.0,387079.0,434533.0,0.5046314088918448,True
mem_ctrl,7089,128,0.2,max_visible_signal,262652.0,451356.0,504088.0,0.5210439447080668,True
multiplier,7089,128,0.05,centrality_only,66862.0,59077.0,171087.0,0.39080701631333764,False
multiplier,7089,128,0.1,centrality_only,119881.0,95714.0,325228.0,0.3686060240815674,False
multiplier,7089,128,0.2,centrality_only,263046.0,160423.0,550743.0,0.4776202330306513,False
multiplier,7089,128,0.05,scoap_proxy,85088.0,59077.0,171087.0,0.49733761185829434,False
multiplier,7089,128,0.1,scoap_proxy,145619.0,95714.0,325228.0,0.44774435165483906,False
multiplier,7089,128,0.2,scoap_proxy,251495.0,160423.0,550743.0,0.4566467481202666,False
multiplier,7089,128,0.05,observability_cone_proxy,113666.0,59077.0,171087.0,0.664375434720347,False
multiplier,7089,128,0.1,observability_cone_proxy,198823.0,95714.0,325228.0,0.6113342024671923,False
multiplier,7089,128,0.2,observability_cone_proxy,351676.0,160423.0,550743.0,0.6385482884031208,False
multiplier,7089,128,0.05,cone_centrality_proxy,98993.0,59077.0,171087.0,0.5786120511786401,False
multiplier,7089,128,0.1,cone_centrality_proxy,185990.0,95714.0,325228.0,0.5718757302569274,False
multiplier,7089,128,0.2,cone_centrality_proxy,342352.0,160423.0,550743.0,0.6216184318275493,False
multiplier,7089,128,0.05,structural_borda_no_gnn,73253.0,59077.0,171087.0,0.4281622800095858,False
multiplier,7089,128,0.1,structural_borda_no_gnn,142824.0,95714.0,325228.0,0.43915038065603207,False
multiplier,7089,128,0.2,structural_borda_no_gnn,276139.0,160423.0,550743.0,0.5013935719564298,False
multiplier,7089,128,0.05,equal_rank_fusion_static_cache_gnn,112532.0,59077.0,171087.0,0.6577472280184935,False
multiplier,7089,128,0.1,equal_rank_fusion_static_cache_gnn,197823.0,95714.0,325228.0,0.6082594364568856,False
multiplier,7089,128,0.2,equal_rank_fusion_static_cache_gnn,350691.0,160423.0,550743.0,0.6367597954036638,False
multiplier,7089,128,0.05,rrf_static_cache_gnn,87502.0,59077.0,171087.0,0.5114473922624162,False
multiplier,7089,128,0.1,rrf_static_cache_gnn,163352.0,95714.0,325228.0,0.5022691773156063,False
multiplier,7089,128,0.2,rrf_static_cache_gnn,299682.0,160423.0,550743.0,0.5441412782368545,False
multiplier,7089,128,0.05,max_visible_signal,109632.0,59077.0,171087.0,0.6407967875992916,False
multiplier,7089,128,0.1,max_visible_signal,197120.0,95714.0,325228.0,0.6060978759516401,False
multiplier,7089,128,0.2,max_visible_signal,328765.0,160423.0,550743.0,0.5969481228086422,False
priority,7089,128,0.05,centrality_only,1718.0,2834.0,4491.0,0.38254286350478733,True
priority,7089,128,0.1,centrality_only,3459.0,5060.0,8146.0,0.424625583108274,True
priority,7089,128,0.2,centrality_only,7236.0,10158.0,14661.0,0.49355432780847147,True
priority,7089,128,0.05,scoap_proxy,2755.0,2834.0,4491.0,0.6134491204631485,True
priority,7089,128,0.1,scoap_proxy,5067.0,5060.0,8146.0,0.6220230788116867,False
priority,7089,128,0.2,scoap_proxy,8429.0,10158.0,14661.0,0.5749266762158106,True
priority,7089,128,0.05,observability_cone_proxy,3174.0,2834.0,4491.0,0.706746826987308,False
priority,7089,128,0.1,observability_cone_proxy,5282.0,5060.0,8146.0,0.648416400687454,False
priority,7089,128,0.2,observability_cone_proxy,9091.0,10158.0,14661.0,0.6200804856421799,True
priority,7089,128,0.05,cone_centrality_proxy,3442.0,2834.0,4491.0,0.7664217323535961,False
priority,7089,128,0.1,cone_centrality_proxy,5097.0,5060.0,8146.0,0.625705867910631,False
priority,7089,128,0.2,cone_centrality_proxy,8645.0,10158.0,14661.0,0.5896596412250188,True
priority,7089,128,0.05,structural_borda_no_gnn,3289.0,2834.0,4491.0,0.732353596081051,False
priority,7089,128,0.1,structural_borda_no_gnn,5583.0,5060.0,8146.0,0.6853670513135282,False
priority,7089,128,0.2,structural_borda_no_gnn,9820.0,10158.0,14661.0,0.6698042425482573,True
priority,7089,128,0.05,equal_rank_fusion_static_cache_gnn,3241.0,2834.0,4491.0,0.7216655533288799,False
priority,7089,128,0.1,equal_rank_fusion_static_cache_gnn,5723.0,5060.0,8146.0,0.7025534004419347,False
priority,7089,128,0.2,equal_rank_fusion_static_cache_gnn,8603.0,10158.0,14661.0,0.5867948980287838,True
priority,7089,128,0.05,rrf_static_cache_gnn,2752.0,2834.0,4491.0,0.6127811177911379,True
priority,7089,128,0.1,rrf_static_cache_gnn,4879.0,5060.0,8146.0,0.5989442671249693,True
priority,7089,128,0.2,rrf_static_cache_gnn,8546.0,10158.0,14661.0,0.5829070322624651,True
priority,7089,128,0.05,max_visible_signal,1646.0,2834.0,4491.0,0.36651079937653086,True
priority,7089,128,0.1,max_visible_signal,3577.0,5060.0,8146.0,0.43911122023078814,True
priority,7089,128,0.2,max_visible_signal,6940.0,10158.0,14661.0,0.4733647090921492,True
router,7089,128,0.05,centrality_only,73.0,544.0,1148.0,0.06358885017421603,True
router,7089,128,0.1,centrality_only,80.0,955.0,1378.0,0.05805515239477504,True
router,7089,128,0.2,centrality_only,437.0,1128.0,1442.0,0.3030513176144244,True
router,7089,128,0.05,scoap_proxy,784.0,544.0,1148.0,0.6829268292682927,False
router,7089,128,0.1,scoap_proxy,1107.0,955.0,1378.0,0.8033381712626996,False
router,7089,128,0.2,scoap_proxy,1129.0,1128.0,1442.0,0.7829403606102635,False
router,7089,128,0.05,observability_cone_proxy,670.0,544.0,1148.0,0.5836236933797909,False
router,7089,128,0.1,observability_cone_proxy,851.0,955.0,1378.0,0.6175616835994194,True
router,7089,128,0.2,observability_cone_proxy,1098.0,1128.0,1442.0,0.7614424410540915,True
router,7089,128,0.05,cone_centrality_proxy,421.0,544.0,1148.0,0.3667247386759582,True
router,7089,128,0.1,cone_centrality_proxy,498.0,955.0,1378.0,0.3613933236574746,True
router,7089,128,0.2,cone_centrality_proxy,972.0,1128.0,1442.0,0.6740638002773925,True
router,7089,128,0.05,structural_borda_no_gnn,554.0,544.0,1148.0,0.48257839721254353,False
router,7089,128,0.1,structural_borda_no_gnn,796.0,955.0,1378.0,0.5776487663280117,True
router,7089,128,0.2,structural_borda_no_gnn,1125.0,1128.0,1442.0,0.7801664355062413,True
router,7089,128,0.05,equal_rank_fusion_static_cache_gnn,394.0,544.0,1148.0,0.343205574912892,True
router,7089,128,0.1,equal_rank_fusion_static_cache_gnn,706.0,955.0,1378.0,0.5123367198838897,True
router,7089,128,0.2,equal_rank_fusion_static_cache_gnn,881.0,1128.0,1442.0,0.6109570041608876,True
router,7089,128,0.05,rrf_static_cache_gnn,378.0,544.0,1148.0,0.32926829268292684,True
router,7089,128,0.1,rrf_static_cache_gnn,587.0,955.0,1378.0,0.4259796806966618,True
router,7089,128,0.2,rrf_static_cache_gnn,1075.0,1128.0,1442.0,0.7454923717059639,True
router,7089,128,0.05,max_visible_signal,186.0,544.0,1148.0,0.16202090592334495,True
router,7089,128,0.1,max_visible_signal,235.0,955.0,1378.0,0.17053701015965167,True
router,7089,128,0.2,max_visible_signal,702.0,1128.0,1442.0,0.4868238557558946,True
sin,7089,128,0.05,centrality_only,21290.0,15977.0,34560.0,0.6160300925925926,False
sin,7089,128,0.1,centrality_only,37375.0,29131.0,68881.0,0.5426024593138892,False
sin,7089,128,0.2,centrality_only,71172.0,56215.0,131020.0,0.5432147763700198,False
sin,7089,128,0.05,scoap_proxy,23645.0,15977.0,34560.0,0.6841724537037037,False
sin,7089,128,0.1,scoap_proxy,42890.0,29131.0,68881.0,0.6226680797317112,False
sin,7089,128,0.2,scoap_proxy,80400.0,56215.0,131020.0,0.6136467714852695,False
sin,7089,128,0.05,observability_cone_proxy,27354.0,15977.0,34560.0,0.7914930555555556,False
sin,7089,128,0.1,observability_cone_proxy,48830.0,29131.0,68881.0,0.7089037615597915,False
sin,7089,128,0.2,observability_cone_proxy,83719.0,56215.0,131020.0,0.638978781865364,False
sin,7089,128,0.05,cone_centrality_proxy,27436.0,15977.0,34560.0,0.7938657407407408,False
sin,7089,128,0.1,cone_centrality_proxy,53323.0,29131.0,68881.0,0.7741321990098866,False
sin,7089,128,0.2,cone_centrality_proxy,97320.0,56215.0,131020.0,0.7427873607082888,False
sin,7089,128,0.05,structural_borda_no_gnn,27479.0,15977.0,34560.0,0.7951099537037037,False
sin,7089,128,0.1,structural_borda_no_gnn,54047.0,29131.0,68881.0,0.784643080094656,False
sin,7089,128,0.2,structural_borda_no_gnn,100572.0,56215.0,131020.0,0.7676079987788124,False
sin,7089,128,0.05,equal_rank_fusion_static_cache_gnn,25932.0,15977.0,34560.0,0.7503472222222223,False
sin,7089,128,0.1,equal_rank_fusion_static_cache_gnn,48906.0,29131.0,68881.0,0.7100071137178613,False
sin,7089,128,0.2,equal_rank_fusion_static_cache_gnn,88818.0,56215.0,131020.0,0.6778965043504809,False
sin,7089,128,0.05,rrf_static_cache_gnn,25524.0,15977.0,34560.0,0.7385416666666667,False
sin,7089,128,0.1,rrf_static_cache_gnn,45353.0,29131.0,68881.0,0.658425400328102,False
sin,7089,128,0.2,rrf_static_cache_gnn,77869.0,56215.0,131020.0,0.5943291100595329,False
sin,7089,128,0.05,max_visible_signal,15826.0,15977.0,34560.0,0.45792824074074073,True
sin,7089,128,0.1,max_visible_signal,29863.0,29131.0,68881.0,0.43354480916363003,False
sin,7089,128,0.2,max_visible_signal,61667.0,56215.0,131020.0,0.4706686002137078,False
sqrt,7089,128,0.05,centrality_only,15245.0,5379.0,33084.0,0.4607967597630274,False
sqrt,7089,128,0.1,centrality_only,23421.0,11582.0,50636.0,0.46253653527134847,False
sqrt,7089,128,0.2,centrality_only,40610.0,23931.0,72936.0,0.5567895140945487,False
sqrt,7089,128,0.05,scoap_proxy,19390.0,5379.0,33084.0,0.5860839076290654,False
sqrt,7089,128,0.1,scoap_proxy,32744.0,11582.0,50636.0,0.6466545540722016,False
sqrt,7089,128,0.2,scoap_proxy,53520.0,23931.0,72936.0,0.7337940111878908,False
sqrt,7089,128,0.05,observability_cone_proxy,12098.0,5379.0,33084.0,0.36567525087655667,False
sqrt,7089,128,0.1,observability_cone_proxy,22368.0,11582.0,50636.0,0.4417410537957185,False
sqrt,7089,128,0.2,observability_cone_proxy,39745.0,23931.0,72936.0,0.5449298014697818,False
sqrt,7089,128,0.05,cone_centrality_proxy,16387.0,5379.0,33084.0,0.4953149558699069,False
sqrt,7089,128,0.1,cone_centrality_proxy,26503.0,11582.0,50636.0,0.5234023224583301,False
sqrt,7089,128,0.2,cone_centrality_proxy,41479.0,23931.0,72936.0,0.5687040693210486,False
sqrt,7089,128,0.05,structural_borda_no_gnn,18995.0,5379.0,33084.0,0.5741446016201185,False
sqrt,7089,128,0.1,structural_borda_no_gnn,29821.0,11582.0,50636.0,0.5889288253416541,False
sqrt,7089,128,0.2,structural_borda_no_gnn,50185.0,23931.0,72936.0,0.6880689919929801,False
sqrt,7089,128,0.05,equal_rank_fusion_static_cache_gnn,17793.0,5379.0,33084.0,0.5378128400435256,False
sqrt,7089,128,0.1,equal_rank_fusion_static_cache_gnn,29650.0,11582.0,50636.0,0.5855517813413382,False
sqrt,7089,128,0.2,equal_rank_fusion_static_cache_gnn,48367.0,23931.0,72936.0,0.6631430295053198,False
sqrt,7089,128,0.05,rrf_static_cache_gnn,10797.0,5379.0,33084.0,0.3263511062749365,False
sqrt,7089,128,0.1,rrf_static_cache_gnn,18941.0,11582.0,50636.0,0.37406193222213446,False
sqrt,7089,128,0.2,rrf_static_cache_gnn,37130.0,23931.0,72936.0,0.5090764505868158,False
sqrt,7089,128,0.05,max_visible_signal,5205.0,5379.0,33084.0,0.15732680449764236,True
sqrt,7089,128,0.1,max_visible_signal,22677.0,11582.0,50636.0,0.4478434315506754,False
sqrt,7089,128,0.2,max_visible_signal,40710.0,23931.0,72936.0,0.5581605791378743,False
square,7089,128,0.05,centrality_only,94419.0,90387.0,117504.0,0.8035386029411765,False
square,7089,128,0.1,centrality_only,187896.0,171673.0,235008.0,0.7995302287581699,False
square,7089,128,0.2,centrality_only,374642.0,328803.0,468825.0,0.7991084093211753,False
square,7089,128,0.05,scoap_proxy,95099.0,90387.0,117504.0,0.8093256399782135,False
square,7089,128,0.1,scoap_proxy,187149.0,171673.0,235008.0,0.7963516135620915,False
square,7089,128,0.2,scoap_proxy,370013.0,328803.0,468825.0,0.7892347891004106,False
square,7089,128,0.05,observability_cone_proxy,95036.0,90387.0,117504.0,0.8087894880174292,False
square,7089,128,0.1,observability_cone_proxy,181872.0,171673.0,235008.0,0.7738970588235294,False
square,7089,128,0.2,observability_cone_proxy,352943.0,328803.0,468825.0,0.7528246147283101,False
square,7089,128,0.05,cone_centrality_proxy,99246.0,90387.0,117504.0,0.8446180555555556,False
square,7089,128,0.1,cone_centrality_proxy,193733.0,171673.0,235008.0,0.8243676811002179,False
square,7089,128,0.2,cone_centrality_proxy,385475.0,328803.0,468825.0,0.8222151122487069,False
square,7089,128,0.05,structural_borda_no_gnn,94665.0,90387.0,117504.0,0.8056321486928104,False
square,7089,128,0.1,structural_borda_no_gnn,188988.0,171673.0,235008.0,0.8041768790849673,False
square,7089,128,0.2,structural_borda_no_gnn,373529.0,328803.0,468825.0,0.7967343891644003,False
square,7089,128,0.05,equal_rank_fusion_static_cache_gnn,99037.0,90387.0,117504.0,0.8428393927015251,False
square,7089,128,0.1,equal_rank_fusion_static_cache_gnn,190386.0,171673.0,235008.0,0.8101256127450981,False
square,7089,128,0.2,equal_rank_fusion_static_cache_gnn,369853.0,328803.0,468825.0,0.7888935103716739,False
square,7089,128,0.05,rrf_static_cache_gnn,99618.0,90387.0,117504.0,0.8477839052287581,False
square,7089,128,0.1,rrf_static_cache_gnn,195243.0,171673.0,235008.0,0.8307929942810458,False
square,7089,128,0.2,rrf_static_cache_gnn,370180.0,328803.0,468825.0,0.7895909987735296,False
square,7089,128,0.05,max_visible_signal,101878.0,90387.0,117504.0,0.8670172930283224,False
square,7089,128,0.1,max_visible_signal,189277.0,171673.0,235008.0,0.8054066244553377,False
square,7089,128,0.2,max_visible_signal,354308.0,328803.0,468825.0,0.7557361488828455,False
voter,7089,128,0.05,centrality_only,13550.0,17846.0,35517.0,0.3815074471379903,True
voter,7089,128,0.1,centrality_only,26379.0,38209.0,64316.0,0.4101467752969712,True
voter,7089,128,0.2,centrality_only,53175.0,76717.0,111925.0,0.4750949296403842,True
voter,7089,128,0.05,scoap_proxy,16348.0,17846.0,35517.0,0.4602866233071487,True
voter,7089,128,0.1,scoap_proxy,33691.0,38209.0,64316.0,0.5238354375272094,True
voter,7089,128,0.2,scoap_proxy,64126.0,76717.0,111925.0,0.5729372347554166,True
voter,7089,128,0.05,observability_cone_proxy,11094.0,17846.0,35517.0,0.31235746262353237,True
voter,7089,128,0.1,observability_cone_proxy,21797.0,38209.0,64316.0,0.33890478263573603,True
voter,7089,128,0.2,observability_cone_proxy,45661.0,76717.0,111925.0,0.40796068796068796,True
voter,7089,128,0.05,cone_centrality_proxy,15292.0,17846.0,35517.0,0.43055438240842414,True
voter,7089,128,0.1,cone_centrality_proxy,32313.0,38209.0,64316.0,0.5024099757447602,True
voter,7089,128,0.2,cone_centrality_proxy,61785.0,76717.0,111925.0,0.5520214429305338,True
voter,7089,128,0.05,structural_borda_no_gnn,14377.0,17846.0,35517.0,0.404792071402427,True
voter,7089,128,0.1,structural_borda_no_gnn,28073.0,38209.0,64316.0,0.436485477952609,True
voter,7089,128,0.2,structural_borda_no_gnn,56992.0,76717.0,111925.0,0.5091981237435783,True
voter,7089,128,0.05,equal_rank_fusion_static_cache_gnn,11969.0,17846.0,35517.0,0.3369935523833657,True
voter,7089,128,0.1,equal_rank_fusion_static_cache_gnn,23995.0,38209.0,64316.0,0.3730797935194975,True
voter,7089,128,0.2,equal_rank_fusion_static_cache_gnn,51390.0,76717.0,111925.0,0.459146750055841,True
voter,7089,128,0.05,rrf_static_cache_gnn,12141.0,17846.0,35517.0,0.3418363037418701,True
voter,7089,128,0.1,rrf_static_cache_gnn,26735.0,38209.0,64316.0,0.4156819453946141,True
voter,7089,128,0.2,rrf_static_cache_gnn,56025.0,76717.0,111925.0,0.5005584096493187,True
voter,7089,128,0.05,max_visible_signal,10007.0,17846.0,35517.0,0.28175240025903087,True
voter,7089,128,0.1,max_visible_signal,21493.0,38209.0,64316.0,0.3341781205298837,True
voter,7089,128,0.2,max_visible_signal,45664.0,76717.0,111925.0,0.4079874916238553,True
